0.557266667	0.361352921	0.457739334	0.440599515	0.777589634	0.643775944	0.60597172	-0.296776257	-0.038930301	0.507728259	0.476149845	0.314694525	0.59400654	0.725869977	0.801543806	-1.620524219	-1.645902734	0.10423555	0.4905425	0.487072266	0.173090709	-0.546048928	0.566578525	-2.64184784	0.642874786
0.677366667	0.266999974	0.63570816	0.841745647	0.666337891	0.735045222	0.729947	-0.548962657	0.074273194	0.498750528	0.477697182	0.4833995	0.40299064	0.908628209	0.987295759	-1.711136621	-1.735845117	0.16292225	0.6182961	0.667992188	0.301313836	-0.385058594	0.892076375	-2.666285664	0.549350414
0.5894	0.30070591	0.729420929	0.105576372	0.602469309	0.6006139	0.69797388	-0.035554643	-0.000110633	0.465078831	0.31455164	0.5066796	0.408999385	0.89536635	0.97511063	-1.646558936	-1.671624854	0.11501505	0.5252056	0.741140136	0.217994769	-0.466764259	0.646152614	-2.633256824	0.657086664
0.57165	0.235294118	0.693803406	0.246638748	0.740498746	0.6541296	0.76598634	-0.184080057	-0.06301167	0.422212919	0.365582752	0.47624845	0.39400673	1.026869977	1.111110351	-1.633298584	-1.65812583	0.10986815	0.5078338	0.71634326	0.167943804	-0.489434815	0.602712425	-2.633065413	0.653513364
0.576716667	0.256882331	0.399630051	0.623539784	0.666916851	0.672390144	0.72795858	-0.2867993	-0.035901634	0.631829739	0.444696903	0.454917425	0.50300306	0.783986049	0.861481446	-1.636643506	-1.661823779	0.1143713	0.5135261	0.450720947	0.185940945	-0.50687561	0.618365746	-2.641636666	0.635014636
0.587716667	0.3950588	0.505206909	0.374476526	0.711910574	0.630096344	0.57195534	-0.304535929	0.009163973	0.505510489	0.471043873	0.34315425	0.58899915	0.694909459	0.768831194	-1.64474126	-1.670066406	0.12049865	0.5225025	0.528665527	0.217657065	-0.51098156	0.64608948	-2.649030165	0.623183964
0.5894	0.393705873	0.371156006	0.264271545	0.75332136	0.688646978	0.5639278	-0.424023657	0.017226429	0.587030093	0.536763382	0.303682575	0.65049714	0.62068471	0.692689871	-1.645972608	-1.671380274	0.1217921	0.5264513	0.404434082	0.222460118	-0.506579971	0.65296112	-2.653360633	0.609330993
0.644383333	0.395764688	0.559779816	0.773418559	0.572658343	0.624937889	0.57795754	-0.303116486	0.092190624	0.551871459	0.446452522	0.426280375	0.537492095	0.67769587	0.749911133	-1.686355908	-1.71188291	0.1476873	0.5734466	0.582378174	0.297803883	-0.43384285	0.79741033	-2.659180065	0.58647815
0.507366667	0.265647046	0.519376068	0.674234075	0.67901158	0.589664189	0.7240378	0.016517671	-0.104903685	0.533489863	0.323798752	0.45895565	0.473522005	0.858406529	0.939260324	-1.578451367	-1.603720557	0.0677843	0.4418545	0.561938232	0.113488191	-0.535130119	0.433805052	-2.613504484	0.705271057
0.553883333	0.462470616	0.700887146	0.198148556	0.75387486	0.563812667	0.4999589	-0.087165457	-0.01065793	0.369385084	0.388535404	0.35236615	0.54500407	0.743584543	0.819027483	-1.61734043	-1.642756592	0.0992973	0.4845105	0.697141112	0.191160392	-0.547075463	0.552945199	-2.635246793	0.662232671
